UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other
10028-2-1-25-1,706681.2,3971407.4,tract,10028,2,1,25,1,H,HH?,U,U,M,C,3.4,Y,Ovoid section handle; high fired,SAT,0,0,0,10,10,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
10028-2-1-35-1,706689.8,3971406,tract,10028,2,1,35,1,L,U,CPot,U,M,C,4.5,Y,Small leg with curve of body still retained,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-2-1-35-2,706687.6,3971405.9,tract,10028,2,1,35,2,B,U,U,U,M,C,6.1,Y,Red paint on exterior; medium sized vessel,MUT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-2-1-65-1,706723.3,3971407.4,tract,10028,2,1,65,1,H,HH,U,U,M,C,9.9,Y,Medium sized vessel with fully preserved handle,CAL(b-c?),0,5,30,30,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-42-1-15-1,706661.2,3971465,tract,10028,42,1,15,1,B,U,JCon,LRA?,M,F,5.2,Y,LRA? Wide horizontal ridges/ribbing on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10028-42-1-25-1,706667.4,3971465.3,tract,10028,42,1,25,1,R?,U,LOpe,PRS 3,M,M,4.7,Y,LRC type 3,PRS fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10028-42-1-45-1,706673.6,3971464,tract,10028,42,1,45,1,B,U,U,U,Tn,C,6.1,Y,"Medium sized, thin walled vessel",SAT,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-42-1-45-2,706673.5,3971464.3,tract,10028,42,1,45,2,Ba,BF,LOpe?,U,Tk,C,8.3,Y,Base fragment (diameter 25 cm) with finger impressions on the interior. (petrography sample ASP3),SAT,0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-48-1-45-1,706692.4,3971450.1,tract,10028,48,1,45,1,B,U,JCon,LRA,Tn,F,2.7,Y,LRA; finely ridged exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10028-48-1-45-2,706692.5,3971451,tract,10028,48,1,45,2,Ba,BF,U,U,M,C,5.1,Y,Coarseware; Medium sized vessel,SAT,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-48-1-45-3,706694.1,3971450,tract,10028,48,1,45,3,B,U,JCon,LRA 5-6,M,M,8,Y,LRA 5/6 Wide horizontal ridges/ribbing on exterior,LRA 5/6 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10028-60-1-65-1,706695.3,3971435.7,tract,10028,60,1,65,1,B,U,U,U,M,C,5.9,Y,Medium sized vessel wall; incised line on exterior,SAT,0,0,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-60-1-65-2,706694.4,3971436.5,tract,10028,60,1,65,2,B,U,U,U,Tn,C,4.1,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10028-60-1-65-3,706696.6,3971435.5,tract,10028,60,1,65,3,Ba,BD,U,U,M,C,9.2,Y,Slight disc base of medium sized vessel (base diameter c. 10 cm); Differential tempering on base and walls,SAT,0,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-70-1-25-1,706675.1,3971420.2,tract,10028,70,1,25,1,B,U,U,U,Tn,F,3.9,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10028-70-1-75-1,706722.2,3971420.6,tract,10028,70,1,75,1,H,HH,U,U,M,C,7.4,Y,Medium sized vessel; extra clay added over handle,MIC,0,0,25,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028-70-1-95-1,706740.6,3971422.2,tract,10028,70,1,95,1,B,U,CPot,U,Tn,M,3.3,Y,"Cooking ware. Mica, calcite; fine fabric",,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,50
10029-42-1-25-1,706625.2,3971465.3,tract,10029,42,1,25,1,Ba,U,CPot?,U,M,C,5.1,Y,Incised mark above base / Possible tripod leg scar on base?,CAL(b-c?),0,0,20,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10029-48-1-45-1,706607.5,3971451.1,tract,10029,48,1,45,1,B,U,U,U,Tk,C,8.3,Y,Raised horizontal band,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10029-48-1-45-2,706612.6,3971449.4,tract,10029,48,1,45,2,H?,U,JCon,LRA 1-2,M,F,6.1,Y,LRA 1-2; Half a handle or a rounded rim,LRA 1-2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10029-60-1-5-1,706650.4,3971435.6,tract,10029,60,1,5,1,H,HV,JCon?,LRA?,M,F,5.6,Y,LRA? Attached to body,similar to LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20
10030-60-1-85-1,706477.3,3971436,tract,10030,60,1,85,1,B,U,JCon,LRA 2,M,M,5.3,Y,LRA 2; Finely ridged exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1003-3-1-15-1,706762.3,3972931.6,tract,1003,3,1,15,1,B,U,CPot,Vroom CW2E,M,M,4.9,Y,"Interior glaze, exterior partial glaze",Pink Provencal cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1003-3-1-15-2,706763.4,3972928.7,tract,1003,3,1,15,2,R,U,U,U,M,F,3.9,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,90
1003-3-1-15-3,706763.1,3972927,tract,1003,3,1,15,3,B,U,JCon,Vroom CW17,M,F,4.7,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10035-60-1-35-1,706533.2,3971489.8,tract,10035,60,1,35,1,B,U,Pith,U,Tk,C,18.7,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,10,10,10,20,10
10036-42-1-45-1,706610.3,3971477.7,tract,10036,42,1,45,1,Sp?,U,JCon,U,M,M,5.4,Y,Possible spout fragment; of bridge spouted jar?,MUT(b?),0,0,10,10,30,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036-42-1-65-1,706622.8,3971477.6,tract,10036,42,1,65,1,R,U,Pith,Pithos,Tk,C,10.1,Y,Like KIP PT1C/12C? Triangular rim section; similar to 3575,SAT,0,0,0,20,20,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10038-42-1-85-1,707036.3,3971408.5,tract,10038,42,1,85,1,B,U,U,U,M,F,7.6,Y,Chalky orange - poorly fired? Colour rubs off,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10038-42-1-85-2,707035.5,3971412.3,tract,10038,42,1,85,2,B,U,JCon,LRA?,M,F,9,Y,LRA? Wide horizontal ridges/ribbing on exterior,similar to LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-42-1-85-3,707036.6,3971410.2,tract,10038,42,1,85,3,H,U,JCon,Amphora,M,M,5.4,Y,Handle attachment?,similar to LRA 4 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-42-1-85-4,707035.3,3971413,tract,10038,42,1,85,4,B,Sho,JCon,LRA 4?,M,M,11.7,Y,LRA 4? Curved portion -- base/neck? Wide horizontal ridges exterior,LRA 4 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-42-1-85-5,707035.3,3971414.5,tract,10038,42,1,85,5,B,U,JCon,Amphora,M,M,14,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10038-42-1-95-1,707036.1,3971402.3,tract,10038,42,1,95,1,B,U,JCon,LRA?,M,F,6,Y,LRA? Chalky orange; wide horizontal ridges/ribbing on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-42-1-95-2,707035.9,3971407.7,tract,10038,42,1,95,2,B,U,JCon,Amphora,M,M,6.9,Y,Wide horizontal ridges/ribbing on exterior,Micaceous amphora fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30
10038-48-1-95-1,707000,3971398.7,tract,10038,48,1,95,1,B,U,JCon,LRA?,M,F,6.5,Y,LRA? Narrow horizontal ridges/ribbing exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-48-1-95-2,706999.7,3971406.9,tract,10038,48,1,95,2,B,U,JCon,LRA?,M,F,3.5,Y,LRA? Wide horizontal ridges/ribbing on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-48-1-95-3,707000.4,3971406.2,tract,10038,48,1,95,3,B,U,JCon,LRA?,M,F,5.3,Y,LRA? Wide horizontal ridges/ribbing on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10038-48-1-95-4,707001.2,3971406.6,tract,10038,48,1,95,4,B,Sho,JCon,LRA,M,F,10.9,Y,Shoulder/neck; mica,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-42-1-15-1,707036.4,3971385.4,tract,10039,42,1,15,1,B,U,JCon,LRA,M,F,5.5,Y,LRA; wide horizontal ridges/ribbing exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-42-1-15-2,707035.2,3971384.3,tract,10039,42,1,15,2,B,U,JCon,LRA,M,M,4.5,Y,LRA; wide horizontal ridges/ribbing exterior; very worn,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-42-1-5-1,707036.4,3971391.8,tract,10039,42,1,5,1,B,U,U,U,M,F,6.5,Y,Shallow horizontal ridges/ribbing exterior,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10039-42-1-5-2,707036.1,3971391.2,tract,10039,42,1,5,2,B/H?,U,U,U,M,F,8.7,Y,Handle attachment?,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10039-42-1-55-1,707035.9,3971350.7,tract,10039,42,1,55,1,B,U,Clo,Vroom CW7D,M,M,4.7,Y,Exterior incised decoration: horizontal lines form bands,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10039-48-1-35-1,707000.9,3971364.9,tract,10039,48,1,35,1,B,U,JCon,Amphora,M,M,10.2,Y,Slight ridges exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80
10039-48-1-35-2,707001.4,3971370.3,tract,10039,48,1,35,2,B,U,JCon,Amphora,M,M,6.6,Y,Slight ridges exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80
10039-48-1-35-3,707000.2,3971361.2,tract,10039,48,1,35,3,B,U,JCon,LRA,M,F,6,Y,LRA; wide horizontal ridges/ribbing exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-48-1-35-4,707000.8,3971366.2,tract,10039,48,1,35,4,B,U,JCon,LRA,M,M,5,Y,LRA; wide horizontal ridges/ribbing exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-48-1-35-5,707001.5,3971365.6,tract,10039,48,1,35,5,B,U,JCon,LRA,M,M,3.3,Y,LRA,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-48-1-35-6,707000.8,3971367.8,tract,10039,48,1,35,6,H,U,U,U,M,M,3.6,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10039-48-1-35-7,707000.1,3971364.5,tract,10039,48,1,35,7,B,U,JCon,Amphora,M,F,7.5,Y,Wide horizontal ridges/ribbing exterior; chalky orange,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10039-60-1-15-1,707018.7,3971383.2,tract,10039,60,1,15,1,H,HV,JCon,Amphora,M,F,9.7,Y,Attached to body,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
10039-70-1-55-1,706983.3,3971344,tract,10039,70,1,55,1,R?,U,LOpe,ARS Hayes 104,Tn,F,5,Y,Plate. ARS type Hayes 104,ARS fabric D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10041-70-1-95-1,707068.1,3971350.7,tract,10041,70,1,95,1,B,U,JCon,LRA 1?,M,M,7,Y,LRA 1?Narrow horizontal ridges/ribbing exterior,LRA 1 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10041-70-1-95-2,707067.1,3971344.9,tract,10041,70,1,95,2,B,U,JCon,LRA 2?,M,M,3.5,Y,LRA 2? finely ridged on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10042-48-1-45-1,707081.5,3971399.1,tract,10042,48,1,45,1,Ba,BP,JCon,Amphora,M,M,4,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
10042-60-1-45-1,707097.8,3971396.9,tract,10042,60,1,45,1,H,U,JCon,Kapitan 1-2,M,M,4.5,Y,Next to type (Kapitan 1-2) Fluted.,Aegean amphora fabric,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0
10042-70-1-45-1,707066.7,3971400.5,tract,10042,70,1,45,1,R?,RR,JCon,LRA 2,M,M,6.6,Y,LRA 2,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10046-42-1-25-1,706766.4,3971105.3,tract,10046,42,1,25,1,B,U,U,U,M,M,7,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10046-70-1-55-1,706738.3,3971150.4,tract,10046,70,1,55,1,B,U,JCon,Amphora,M,M,9.8,Y,"African amphora, slip on exterior",African (Tunisian) amphora fabric,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0
10050-60-1-95-1,706532,3971057,tract,10050,60,1,95,1,H,U,JCon,Vroom CW8G,Tk,F,4.1,Y,Green glaze on interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10062-70-1-85-1,707333.4,3971121.7,tract,10062,70,1,85,1,B,U,U,U,M,C,9.6,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1006-6-1-25-1,706891.1,3972754.7,tract,1006,6,1,25,1,R,U,U,U,M,F,3.9,Y,,,0,0,0,0,0,0,0,0,0,0,0,20,50,30,0,0,0,0,0,0,0,0
1008-6-1-15-1,706893.7,3972926.1,tract,1008,6,1,15,1,R?,U,U,U,M,M,2.6,Y,Small everted rim?,Late SAT?,0,0,10,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
10087-70-1-95-1,706698.6,3970989.3,tract,10087,70,1,95,1,R,RR,JCon,LRA 2,M,M,5,Y,LRA 2,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10102-42-1-45-1,707426.1,3970753.6,tract,10102,42,1,45,1,B,U,JCon,LRA 2?,M,M,5.7,Y,LRA 2? Finely ridged exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10102-60-1-45-1,707423.6,3970772.7,tract,10102,60,1,45,1,B,U,JCon,Vroom A2,M,M,11.5,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
10105-2-1-95-1,707487.1,3970736.8,tract,10105,2,1,95,1,H,U,JCon?,U,M,F,4.9,Y,Coarseware ? Handle attachment; well-worn,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
10105-2-1-95-2,707489.4,3970735.8,tract,10105,2,1,95,2,Ba,U,Clo,U,M,F,7.7,Y,Coarseware,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
10105-48-1-65-1,707481.1,3970718.2,tract,10105,48,1,65,1,H or R,U,Pith,U,Tk,M,9.8,Y,Thick and rounded; slightly flattened,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50
10105-48-1-65-2,707486.6,3970719.2,tract,10105,48,1,65,2,B,U,JCon,Vroom CW8A,M,F,3.1,Y,Horizontal ribbing exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10106-2-1-15-1,707463.7,3970736.8,tract,10106,2,1,15,1,Ba,BF,Clo,Vroom CW7,M,M,6.6,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10106-2-1-35-1,707441.4,3970735.3,tract,10106,2,1,35,1,B,U,LOpe,Vroom CW1E,M,F,4.7,Y,Yellow-brown (lead?) glaze interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10106-2-1-45-1,707432.9,3970736.5,tract,10106,2,1,45,1,B,U,Pith,Vroom P?,Tk,C,8.1,Y,Some raised bands; small impressed decoration,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10106-2-1-5-1,707477.5,3970735.7,tract,10106,2,1,5,1,H,HV,JCon,Vroom CW7D,M,M,8.4,Y,Attached to body; shallowly fluted; flattened,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10106-2-1-5-2,707476.3,3970736.2,tract,10106,2,1,5,2,H,HV,JCon,Amphora,M,C,7.5,Y,Attached to body,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10106-48-1-15-1,707464.8,3970719.1,tract,10106,48,1,15,1,H,U,U,U,M,M,2,Y,Worn interior rounded shape,GRO,0,30,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
10106-48-1-15-2,707462.6,3970719.2,tract,10106,48,1,15,2,H?,U,JCon,Amphora or Jug,M,M,5,Y,Coarseware; straight; peaked,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
10106-48-1-15-3,707465.1,3970719.2,tract,10106,48,1,15,3,B,U,CPot,U,M,C,2.9,Y,Cooking ware,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
10106-48-1-15-4,707466.6,3970719.2,tract,10106,48,1,15,4,H,HV,JCon,Amphora or Jug,M,M,3.7,Y,Coarseware; short and curved; peaked,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
10106-48-1-15-5,707462.2,3970718.8,tract,10106,48,1,15,5,H,HV,JCon,Amphora or Jug,M,M,4.5,Y,Coarseware; peaked,,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
10106-48-1-35-1,707444.7,3970718.9,tract,10106,48,1,35,1,B,U,Pith,Vroom P15?,Tk,C,7.6,Y,Raised horizontal bands,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10106-48-1-35-2,707444.9,3970719.4,tract,10106,48,1,35,2,R,U,U,U,M,F,4,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10106-48-1-35-3,707439.3,3970718.7,tract,10106,48,1,35,3,H,U,JCon?,Vroom CW7D,M,M,4.6,Y,Straight; peaked,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10106-48-1-35-4,707442.2,3970719.5,tract,10106,48,1,35,4,U,U,U,U,M,M,4.6,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10106-48-1-35-5,707442.5,3970718.7,tract,10106,48,1,35,5,U,U,U,U,M,F,6,Y,"Peach colour, chalky; poorly fired?",,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
10106-48-1-35-6,707446.7,3970718.8,tract,10106,48,1,35,6,H,U,JCon?,LRA?,M,F,5.5,Y,LRA?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10106-60-1-5-1,707471.9,3970700.9,tract,10106,60,1,5,1,B,U,CPot,Vroom CW2,M,F,3,Y,Green glaze interior/exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10106-60-1-5-2,707478.8,3970701.5,tract,10106,60,1,5,2,H,HV,U,U,M,M,5.6,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10106-70-1-25-1,707448.2,3970683.4,tract,10106,70,1,25,1,B,Sho,JCon,LRA 1-2,M,M,6,Y,LRA 1-2; Ribbing on exterior,LRA 1-2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
10106-70-1-25-2,707448.4,3970684.4,tract,10106,70,1,25,2,B,U,U,U,M,M,5.1,Y,Incised lines on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
10107-70-1-5-1,707365.3,3970684.8,tract,10107,70,1,5,1,B,U,JCon,Vroom A2?,Tk,M,8,Y,Incised lines on exterior,similar to LRA 4 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,35,35,0,0,0,0
1011-3-2-65-1,706845.2,3973062.1,tract,1011,3,2,65,1,B,U,Pith,Vroom P3A,Tk,M,18.5,Y,Exterior plastic ribs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1012-3-1-55-1,706932,3973071.4,tract,1012,3,1,55,1,H,HV,JCon,Mushroom Rim Amphora,Tk,M,10,Y,Mushroom amphora type ?,RBHF,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
1012-5-1-55-1,706962.7,3973075.4,tract,1012,5,1,55,1,Ba,BR,JCon,Rhodian amphora,M,F,5.1,Y,Rhodian amphora?,Rhodian amphora fabric?,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0
1012-6-1-65-1,706947.4,3973085.9,tract,1012,6,1,65,1,B,U,CPot,Vroom CW2C?,Tn,F,2.5,Y,Exterior slip?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
1012-6-1-65-2,706946.5,3973084,tract,1012,6,1,65,2,B,U,CPot,Vroom CW2E,M,M,2.6,Y,"Interior glaze, exterior partial glaze",Pink Provencal cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10126-48-1-55-1,707470.6,3970636.4,tract,10126,48,1,55,1,B,U,Pith,Vroom P?,Tk,C,4.2,Y,Impressed marks on raised band exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10126-48-1-55-2,707464.6,3970636.5,tract,10126,48,1,55,2,R,U,U,U,M,C,4.5,Y,Slightly raised bands,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10126-48-1-85-1,707498.2,3970635.9,tract,10126,48,1,85,1,B,U,U,U,Tn,M,2.1,Y,Finely ridged exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10128-2-1-95-1,707517.4,3970575.9,tract,10128,2,1,95,1,B,U,U,U,M,C,5.5,Y,Finely ridged exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
10139-44-1-45-1,707069.2,3970395.7,tract,10139,44,1,45,1,H,HV,JCon,Amphora,M,F,12.1,Y,Attached to body,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1014-3-1-15-1,706934.8,3973207.6,tract,1014,3,1,15,1,Ba,U,JCon,Graeco-Italic Amphora?,Tk,M,9,Y,"Large stem, foot worn; not on tract list. Amphora base. Greco-italic amphora type ?",Graeco-Italic or Dressel 1 amphora fabric,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0
10147-50-1-65-1,706958.2,3970524.5,tract,10147,50,1,65,1,B,U,JCon,Vroom A2,Tk,F,8.6,Y,Finely ridged exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
1016-5-1-45-1,706959,3973370.6,tract,1016,5,1,45,1,Ba,U,JCon,Amphora,Tk,M,7.5,Y,Amphora base. Default section used,,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0
1016-7-1-35-1,706993.8,3973373.4,tract,1016,7,1,35,1,B,U,U,U,M,F,4.5,Y,Coarseware; shoulder,,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,70
1018-2-1-45-1,706923.8,3973192.3,tract,1018,2,1,45,1,B,U,SOpe,Vroom F1A,M,F,4.5,Y,Interior glaze,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10195-21-1-95-1,707910.8,3970741.6,tract,10195,21,1,95,1,R,U,LOpe,Vroom F2,M,F,7.5,Y,Cream glaze interior/exterior; blue flowers/purple key interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
10195-2-1-55-1,707951.5,3970774.9,tract,10195,2,1,55,1,B,U,SOpe,Vroom F1A,M,F,3.8,Y,Light brown glaze with cream stripe,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
10195-2-1-55-2,707944.6,3970776.1,tract,10195,2,1,55,2,B,U,Clo,Vroom CW5,M,F,5.9,Y,Clear glaze interior/exterior; white stripe exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
101-gg1-1,709009.6,3969647.2,grab,9005-3085,101,44,S,1,Ba?,U,U,U,M,C,5,Y,,Late SHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,0,0,0,50
101-gg1-2,709421.6,3969801.7,grab,9425-9755,101,54,V,2,B,U,JCon,LRA 2113?,M,F,5.6,Y,Shallow grooves on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0
101-gg1-3,708797.9,3969653.3,grab,8795-1845,101,55,V,3,B,U,CPot?,Vroom CW16?,M,C,4.5,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,10,0
